"recency","history","mens","womens","zip_code_enc","newbie","channel_enc","W","Y","tau_hat","tau_lower","tau_upper"
7,669.28,1,1,1,1,1,1,1,-0.0264420285569017,-0.267636004161326,0.214751947047522
10,355.8,1,0,1,0,3,0,0,-0.0163405944423919,-0.194445471377289,0.161764282492506
1,78.73,1,0,3,1,2,1,0,-0.00813560697297507,-0.148570390174261,0.13229917622831
9,29.99,1,0,3,1,2,0,0,0.0410578213575657,-0.0309966147761912,0.113112257491323
9,310.08,1,0,3,1,2,0,0,0.0604557996488516,-0.0528161170968997,0.173727716394603
10,351.97,1,0,3,0,2,1,1,0.160394408597614,0.0525415658775272,0.268247251317701
1,567.13,0,1,1,1,1,0,0,0.0254069641518208,-0.147163629664342,0.197977557967984
11,132.85,1,0,3,0,1,1,0,-0.0255635476790604,-0.123750085785377,0.0726229904272559
5,29.99,0,1,3,1,2,0,0,0.0290748048328829,-0.159640911309965,0.217790520975731
6,270.12,0,1,3,1,2,0,0,0.0967270948247757,0.00237162363910705,0.191082566010444
3,259.3,0,1,3,1,2,1,0,0.0330372459675924,-0.104995065933558,0.171069557868743
6,374.24,0,1,3,0,2,0,0,0.0887692968579779,-0.0275746388454784,0.205113232561434
8,195.16,0,1,3,1,1,0,0,0.0469088582886653,-0.0759250927591042,0.169742809336435
2,249.3,1,1,3,0,1,0,0,0.0301136725866093,-0.183811380070468,0.244038725243687
9,210.15,1,0,3,1,1,1,0,0.0191985455138209,-0.00722247505551775,0.0456195660831595
10,38.25,1,0,3,1,2,0,0,0.0234771624627428,-0.0426703765419133,0.089624701467399
5,164.2,1,0,3,1,2,0,0,0.0576144321019055,-0.074955646706918,0.190184510910729
1,300.92,1,0,3,0,1,1,0,0.0768410860644554,-0.0712590482725588,0.22494122040147
1,438.57,1,0,3,0,1,1,0,-0.0277500937826243,-0.129974579046364,0.0744743914811151
8,261.9,1,1,3,0,1,0,0,0.156689255584829,-0.00436996866585576,0.317748479835514
2,586.92,1,0,3,1,1,1,0,0.0100052640791568,-0.06045007246878,0.0804606006270937
5,32.47,0,1,3,1,2,0,0,0.062762847567007,-0.08932424427061,0.214849939404624
11,29.99,1,0,3,0,1,0,0,0.170519533223251,-0.0874359638476234,0.428475030294125
1,571.5,0,1,3,1,2,1,0,0.218786864307354,-0.0366725718233847,0.474246300438092
2,414.23,1,1,3,1,3,0,0,0.184641070380921,-0.0872586418402997,0.456540782602142
1,557.1,0,1,3,1,3,0,0,0.274288521006361,0.0354508660334254,0.513126175979296
8,321.64,0,1,3,0,3,0,0,0.0553029270019516,-0.124127431749643,0.234733285753546
10,29.99,0,1,3,1,2,1,0,0.013738932376647,-0.154890686702307,0.182368551455601
11,126.85,0,1,3,1,2,1,0,0.0319601825676541,-0.0714762022828259,0.135396567418134
3,535.03,1,0,3,1,1,1,0,0.103216388272687,-0.0499720494158987,0.256404825961272
2,322.87,1,0,3,0,1,1,1,-0.0602605203340228,-0.293373454696172,0.172852414028127
1,868.51,0,1,3,1,3,1,0,0.158304802606198,-0.0115259764950723,0.328135581707468
6,181.96,1,0,3,0,2,0,0,-0.0579806716219431,-0.183240271528884,0.0672789282849976
2,29.99,0,1,3,0,2,0,0,0.0971470498626775,-0.141791393997106,0.336085493722461
9,224.8,0,1,3,1,2,1,0,0.0204255312332133,-0.061983343909513,0.10283440637594
1,375.97,0,1,3,0,3,1,1,0.156980702949231,-0.0796725817225646,0.393633987621027
10,29.99,1,0,3,0,1,0,0,-0.0235199340481968,-0.231827444723703,0.184787576627309
6,110.24,0,1,1,1,2,1,1,0.0826879054497689,0.00971384809164702,0.155661962807891
11,115.21,0,1,3,1,1,0,0,0.0578570011258838,-0.131249714708208,0.246963716959975
9,34.56,0,1,1,1,2,1,0,0.134086548206788,0.00431069220178409,0.263862404211791
3,259.57,1,0,3,0,2,1,1,-0.0389161114246481,-0.191221191456242,0.113388968606945
4,429.6,0,1,3,1,1,1,0,0.107101402046892,-0.136644689124512,0.350847493218297
10,211.17,1,0,1,1,3,0,0,0.0616523840614453,-0.0438879443670283,0.167192712489919
2,559.98,1,1,1,1,1,0,0,0.0129506034178892,-0.20797709867304,0.233878305508818
3,158.94,1,0,3,1,1,1,0,0.0583596657577262,-0.0758431313489527,0.192562462864405
2,1317.26,1,1,3,1,1,1,0,0.124524577641728,-0.135704491744433,0.384753647027889
9,29.99,1,0,1,1,2,1,0,-0.0579286495446063,-0.233634760155351,0.117777461066138
11,32.81,1,0,3,1,2,0,0,0.00908140040039292,-0.0409339232772925,0.0590967240780784
10,37,1,0,3,1,1,1,0,0.0428784579868491,-0.0541207736585175,0.139877689632216
1,238.53,1,0,3,1,2,1,0,0.0580141817918344,-0.0663157185827638,0.182344082166432
3,63.19,0,1,3,1,1,1,1,0.0374853038868285,-0.0349628219039301,0.109933429677587
6,233.07,1,0,3,1,1,0,0,0.00396228633893578,-0.0720020770335762,0.0799266497114477
2,304.22,1,1,3,1,2,1,0,0.0922471420843395,-0.00136962517672841,0.185863909345407
8,192.75,0,1,3,0,2,0,0,0.01826817009603,-0.0682754956969371,0.104811835888997
12,29.99,0,1,3,1,2,0,0,0.0784802813545715,0.0018833519553962,0.155077210753747
11,179.5,0,1,3,1,1,0,0,0.0242757390110348,-0.0444947340613259,0.0930462120833954
8,209.45,0,1,1,0,2,1,0,0.164207725204562,0.0599064851900157,0.268508965219108
3,39.32,1,0,1,0,1,1,0,-0.00996666678503503,-0.140532630823531,0.120599297253461
1,465.26,1,0,3,0,1,0,1,-0.106860621422697,-0.28722310629888,0.0735018634534851
5,532.78,1,0,1,1,3,1,0,0.0823570058211321,-0.0260593466344157,0.19077335827668
5,58.25,1,0,3,1,1,1,0,0.0279216204731332,-0.0319460314661483,0.0877892724124147
5,446.66,1,0,3,0,3,1,0,-0.0919745007027136,-0.278743133178573,0.0947941317731458
10,201.24,0,1,3,0,2,0,0,-0.0799536395546943,-0.282892365853493,0.122985086744105
10,304.36,0,1,3,1,1,0,0,-0.0164198886346857,-0.180090214188691,0.14725043691932
4,171.42,0,1,3,1,1,1,0,0.048186003219194,-0.0319386443618914,0.12831065080028
10,29.99,0,1,3,0,2,1,0,0.0221695723659681,-0.118234340633941,0.162573485365877
2,146.97,1,0,3,0,2,0,1,0.00978238534883685,-0.152095971490296,0.17166074218797
9,48.35,0,1,3,1,1,1,0,0.0884526467451042,-0.0203678263825195,0.197273119872728
3,142.09,1,0,1,0,2,0,0,-0.0569661676504478,-0.200465380132739,0.0865330448318432
1,407.48,1,0,1,1,2,1,0,-0.0752569686575712,-0.17743745299161,0.0269235156764672
1,74.52,1,0,1,0,2,1,0,0.113659573655068,-0.0814771612261463,0.308796308536282
11,59.7,1,0,1,0,1,1,1,0.0744782058341832,-0.0630551963471094,0.212011608015476
3,459.96,1,0,3,0,2,0,0,0.113707288356633,-0.0304179089880505,0.257832485701316
10,59.2,1,0,3,0,2,1,0,0.0270059359079737,-0.135614976629791,0.189626848445738
8,240.06,0,1,3,0,2,0,0,-0.0214325302525344,-0.111367422158162,0.0685023616530936
2,83.62,1,0,3,0,2,1,1,0.0331334980590964,-0.0711596343459202,0.137426630464113
10,68.3,0,1,1,1,2,1,0,0.126675974948445,-0.0847886094505294,0.33814055934742
5,29.99,1,0,3,1,2,1,0,-0.13268392310246,-0.27843977364846,0.0130719274435404
6,71,0,1,3,1,2,0,0,0.0854288813939896,0.0253477070471564,0.145510055740823
1,493.34,0,1,1,0,2,1,0,-0.02289335322779,-0.23763512468075,0.19184841822517
1,325.15,1,1,1,1,3,1,1,-0.0249907323658152,-0.258835608118442,0.208854143386811
6,470.52,0,1,3,0,1,1,0,-0.0610351337623971,-0.172214842405464,0.0501445748806697
2,128.99,1,0,3,0,1,1,1,-0.0355793513182002,-0.210002477146308,0.138843774509907
8,176.33,0,1,1,1,2,0,1,0.0741183463265421,-0.195931054719419,0.344167747372503
1,831.66,1,0,3,1,2,0,1,-0.0393022836111232,-0.126935131308952,0.0483305640867055
9,29.99,1,0,3,0,1,1,0,0.00963392656686065,-0.0150694257430573,0.0343372788767786
8,198.33,1,0,1,1,2,0,0,0.0495747234755613,-0.213684193160822,0.312833640111945
7,272.85,1,0,3,0,1,1,0,-0.0645764012480034,-0.296288541768094,0.167135739272087
4,59.25,0,1,3,0,2,1,0,0.0346617053634763,-0.0869708806353192,0.156294291362272
3,982.54,1,1,1,1,1,0,0,-0.0641310592488464,-0.320523558840254,0.192261440342561
5,29.99,1,0,3,0,2,0,0,0.0270603527672366,-0.237148097097776,0.291268802632249
3,172.02,0,1,3,1,1,0,0,0.0710863062301266,0.000361156587136521,0.141811455873117
2,43.91,1,0,3,1,1,0,0,0.0349945411312948,-0.0486512950336714,0.118640377296261
1,95.68,0,1,3,0,2,0,0,0.00249786357684046,-0.156544556322201,0.161540283475882
8,559.42,1,0,3,1,1,0,0,-0.0162000477936457,-0.141969692940943,0.109569597353652
2,636.54,1,1,1,1,3,0,0,0.0156105318223378,-0.220509357471685,0.25173042111636
1,597.7,1,1,3,1,3,1,0,-6.65339622202732e-05,-0.113546394145695,0.113413326221254
1,519.34,1,0,1,1,3,1,0,0.0184203101560068,-0.185024439619002,0.221865059931015
10,364.5,0,1,3,0,3,1,0,0.151294400430945,-0.00217042319902902,0.30475922406092
7,41.81,0,1,1,1,2,1,0,0.183875214903996,-0.0332327710042675,0.400983200812259
10,606.57,1,0,3,1,3,0,1,-0.050464808224764,-0.150890214018191,0.0499605975686633
8,225.99,1,0,3,1,2,1,0,0.0728760437548922,-0.116534545214434,0.262286632724219
9,258.49,1,0,3,0,1,0,0,0.067805716117795,-0.031421728820757,0.167033161056347
4,187.45,0,1,3,0,1,1,0,0.0446987734607504,-0.141516829607636,0.230914376529137
9,366.39,1,1,3,0,1,0,0,0.121589952907743,-0.0272508093121916,0.270430715127678
9,463.77,0,1,1,0,1,1,1,0.00511636943833367,-0.191387981956846,0.201620720833513
2,569.55,1,1,1,1,3,1,1,0.0116176248110476,-0.108351702672752,0.131586952294847
9,141.58,0,1,3,0,1,0,0,0.0261128349454327,-0.0317512305636882,0.0839769004545535
11,29.99,1,0,3,1,1,1,0,0.00820441876361654,-0.00912988675639134,0.0255387242836244
10,141.8,1,0,1,0,1,0,0,-0.0188689304608001,-0.112047214549167,0.074309353627567
10,40.54,0,1,3,0,2,0,0,0.111777569834492,-0.0227284557164165,0.2462835953854
11,186.56,0,1,3,0,2,0,1,-0.0365758035209003,-0.153840462764349,0.0806888557225489
2,93.81,0,1,3,0,1,1,0,0.0309938389783743,-0.093838813491702,0.155826491448451
4,117.4,0,1,3,1,2,1,0,0.00612974198769433,-0.127545664363948,0.139805148339337
8,172.11,1,0,3,0,1,0,0,-0.0541823999154992,-0.275956814076097,0.167592014245098
2,679.27,1,0,3,1,2,1,0,-0.00674806369894465,-0.26936084665059,0.255864719252701
2,565.65,0,1,3,1,1,1,0,0.100305673067534,-0.0790031728681406,0.27961451900321
2,108.83,0,1,3,1,1,1,0,0.00897048129807964,-0.0591395931941662,0.0770805557903255
12,83.7,0,1,3,1,1,1,1,0.0861918284103532,0.0278090435119595,0.144574613308747
6,157.19,1,0,1,1,1,1,0,-0.0367799520560086,-0.269657925583591,0.196098021471574
4,29.99,0,1,3,0,2,1,0,0.172940263247625,-0.0672266323213228,0.413107158816574
12,29.99,0,1,3,1,2,0,0,0.0784802813545715,0.0018833519553962,0.155077210753747
3,71.27,1,0,3,1,1,1,0,0.088262677480755,-0.0917500409235225,0.268275395885032
11,97.75,1,0,3,0,1,0,1,-0.00430589536038591,-0.0899759038643353,0.0813641131435634
5,29.99,1,0,1,0,2,1,0,0.0589142281652831,-0.0369071596327936,0.15473561596336
4,29.99,1,0,3,1,1,0,0,-0.0131601960704753,-0.0977800007445274,0.0714596086035768
11,118.59,0,1,1,0,2,0,0,-0.0329526557998881,-0.279845378921357,0.213940067321581
9,256.61,0,1,1,0,2,0,0,0.00747695530128418,-0.0788392649537107,0.093793175556279
7,59.13,0,1,1,1,1,1,0,0.197867442749243,0.0918816597414196,0.303853225757067
8,106.8,1,0,3,1,2,0,0,-0.0298947736206318,-0.129436408022171,0.0696468607809072
3,411.06,1,1,1,0,3,0,0,-0.0542138739463481,-0.263828131323393,0.155400383430697
5,110.71,0,1,1,0,2,1,0,0.114231830909356,-0.012111704949633,0.240575366768346
2,155.89,0,1,3,0,1,0,1,0.0276261440196842,-0.148221553833915,0.203473841873284
7,345.13,1,1,3,1,1,1,0,0.0291635176616998,-0.126173846305806,0.184500881629206
3,224.25,0,1,3,1,1,1,1,0.0404040715678501,-0.0346811050277726,0.115489248163473
1,30.13,0,1,3,0,2,1,1,0.122909641868324,-0.0438158009712626,0.28963508470791
9,52.75,0,1,3,0,2,1,1,0.0615871122436271,-0.0445767740000769,0.167750998487331
11,35.96,0,1,3,1,2,0,0,0.130570261530063,-0.006980397714899,0.268120920775025
1,255.2,1,1,1,0,1,0,1,0.0195754456845995,-0.192244092244699,0.231394983613898
10,293.42,1,1,3,0,2,1,1,-0.048961711174759,-0.210667025614946,0.112743603265428
6,68.79,0,1,3,1,2,1,0,0.10421989882814,0.000422166299929458,0.208017631356351
4,49.12,0,1,3,0,2,1,0,0.132111895031793,0.0146167817430872,0.249607008320499
3,292.05,1,0,3,1,2,1,0,0.0779710315326001,-0.059153668548289,0.215095731613489
11,768.99,1,0,3,1,1,0,1,-0.01916294193422,-0.190657919554334,0.152332035685894
7,85.35,1,0,1,0,2,0,0,0.0565945764190084,-0.200671543368224,0.313860696206241
3,84.58,1,0,3,1,1,0,0,-0.0504388089856262,-0.163869377293724,0.0629917593224711
8,118.27,0,1,3,1,1,1,0,0.0245417338382727,-0.0204392504285506,0.069522718105096
4,359.5,0,1,1,0,2,1,0,0.0112425010250008,-0.314169611825832,0.336654613875834
11,255.9,0,1,1,0,2,0,0,0.0196761811795929,-0.147272945668724,0.18662530802791
2,63.81,1,0,3,1,1,1,0,0.0710864599564235,-0.106294784579709,0.248467704492556
3,50.02,0,1,1,0,2,1,1,0.0711982289928341,-0.106677889603526,0.249074347589195
12,49.6,1,0,3,0,2,1,0,-0.024068904875855,-0.135310036015721,0.0871722262640106
1,29.99,0,1,3,0,1,1,0,0.00199963172825402,-0.299366404612392,0.3033656680689
10,29.99,1,0,3,1,1,0,0,-0.0050635286776327,-0.0276588824240814,0.017531825068816
5,310.45,0,1,1,0,2,0,0,-0.0872036776739788,-0.342382194232195,0.167974838884237
1,725.8,1,1,1,1,2,1,0,0.135176429584814,-0.0328369371570843,0.303189796326713
1,365.71,1,0,1,1,2,1,1,-0.173667930614437,-0.403065471477083,0.0557296102482094
1,56.1,1,0,1,1,1,0,0,0.0696130239154035,-0.120250836893677,0.259476884724484
3,838.86,0,1,3,1,2,1,0,0.103631749613459,-0.0563781325051987,0.263641631732117
3,321.85,1,0,3,0,1,1,1,0.0119806897086193,-0.136661181509389,0.160622560926628
10,978.73,1,1,3,1,1,1,0,0.0134737694614672,-0.284770670356993,0.311718209279928
10,29.99,1,0,3,1,2,0,0,0.0464685378583808,-0.0215146903712538,0.114451766088015
4,108.06,1,0,3,1,1,0,0,-0.0043922407124275,-0.128345365470758,0.119560884045903
9,212.59,1,0,3,1,1,0,0,0.0217799869480303,-0.019829378568561,0.0633893524646217
2,36.63,0,1,1,1,2,0,1,-0.0498433456552823,-0.207410309211781,0.107723617901216
8,139.97,1,0,1,0,2,0,0,0.048650151277042,-0.0563789617723542,0.153679264326438
8,564.7,1,1,1,1,1,0,0,0.110229657663271,-0.107634019575167,0.328093334901709
4,167.88,1,0,3,0,2,1,0,-0.10112421640456,-0.272712714667495,0.0704642818583736
7,235.93,1,1,3,1,1,0,0,0.0282544795940128,-0.0762859091106521,0.132794868298678
4,338.51,1,0,3,1,2,1,0,0.0156101518662179,-0.16661074510408,0.197831048836516
11,54.1,0,1,3,1,1,0,0,0.0188193983358178,-0.034313029324672,0.0719518259963077
2,1480.71,0,1,1,1,3,1,0,0.00554346647932557,-0.223065402402249,0.2341523353609
3,200.23,1,0,3,0,1,0,0,0.0554218722741025,-0.188315153231643,0.299158897779848
1,127.05,1,0,3,0,2,0,0,-0.082431692287825,-0.307857684644271,0.142994300068621
6,884.54,0,1,3,1,2,1,0,-0.00619636285224761,-0.320523614502396,0.308130888797901
5,622.86,1,1,3,1,2,1,0,0.0321270493206277,-0.193510500858108,0.257764599499363
1,315.62,1,0,3,0,2,1,0,0.248925626108834,0.0225170649269009,0.475334187290766
10,204.59,1,0,3,0,1,1,0,0.0198878207792339,-0.0279646285587339,0.0677402701172016
1,123.69,1,0,3,0,1,0,0,-0.0238990640002929,-0.317870605962725,0.270072477962139
6,165.24,1,0,3,0,2,0,0,-0.00546314937373354,-0.104641567241727,0.0937152684942598
10,80.91,1,0,3,0,1,0,0,-0.00935400286687094,-0.115501385353026,0.096793379619284
1,118.81,0,1,3,1,1,1,0,0.0331754924422344,-0.097095497875203,0.163446482759672
1,333.51,1,0,1,0,1,0,0,-0.168375590858477,-0.333394877052422,-0.0033563046645318
4,952.99,1,1,3,1,3,0,0,0.0702690304779535,-0.313135454745324,0.453673515701231
1,168.66,1,0,3,0,1,0,0,-0.0178627968123235,-0.291096594824224,0.255371001199577
7,29.99,1,0,3,0,2,1,0,-0.0293438341153324,-0.31727094485483,0.258583276624165
2,279.53,0,1,1,1,1,0,1,0.0533540889443582,-0.119216568462417,0.225924746351134
2,118.43,1,0,3,0,1,0,0,0.0197996816655409,-0.18998599761588,0.229585360946962
2,169.12,1,0,1,0,1,1,0,-0.0824988788288966,-0.324585208029125,0.159587450371332
8,357.09,1,0,3,0,2,0,0,0.171602222842163,0.0209327870402085,0.322271658644117
2,192.36,0,1,3,1,1,1,1,0.0891374054955316,-0.0423850709772397,0.220659881968303
6,272.59,1,1,3,1,2,0,0,0.0151561640096396,-0.1058202128693,0.13613254088858
9,60.17,1,0,3,0,2,1,1,0.0627389155672634,-0.0753035868600489,0.200781417994576
9,29.99,1,0,1,1,2,1,0,-0.0579286495446063,-0.233634760155351,0.117777461066138
6,29.99,1,0,3,1,2,1,0,-0.000884087746784627,-0.0421499823793649,0.0403818068857957
1,933.6,0,1,3,1,2,0,0,0.070232942262197,-0.0955778800616896,0.236043764586084
12,139.44,1,0,3,1,1,1,0,-0.0226954935667688,-0.0927150294804717,0.0473240423469341
1,560.62,1,0,3,1,1,0,1,0.0214056378997789,-0.152819336073118,0.195630611872676
7,64.04,0,1,1,0,2,1,1,0.106287015365393,-0.0489165119915629,0.261490542722349
9,203.03,1,0,3,1,2,0,0,0.0347593758476964,-0.0732151769958183,0.142733928691211
9,320.21,0,1,3,1,3,1,0,0.0658988391029608,-0.0562018484604993,0.187999526666421
12,29.99,1,0,3,0,2,0,0,0.00113649487802674,-0.262167224326861,0.264440214082914
12,145.4,0,1,3,1,2,0,0,-0.00304961999455734,-0.0723794652878809,0.0662802252987662
10,309.03,0,1,3,0,1,1,1,0.078007615959117,-0.033633712342106,0.18964894426034
2,118.7,0,1,1,0,1,1,0,0.0135823726199979,-0.0600698958976377,0.0872346411376335
3,111,1,0,3,1,2,1,0,0.169536596957526,-0.155257307117625,0.494330501032678
2,132.72,1,0,3,0,1,0,0,-0.0598564034287136,-0.267963135459354,0.148250328601927
6,62.18,1,0,3,0,2,0,0,0.0582073686806861,-0.0276800628331327,0.144094800194505
9,57.05,1,0,3,0,2,0,0,0.057670972748746,-0.0424760437881643,0.157817989285656
9,36.85,1,0,1,0,1,1,0,-0.0242682840030241,-0.177229047373641,0.128692479367593
10,202.57,0,1,1,1,1,0,0,0.107290893480747,-0.129258136277063,0.343839923238556
10,29.99,1,0,3,0,2,1,0,0.0015030904248722,-0.123466502079008,0.126472682928753
10,281.35,1,1,3,1,2,0,0,0.108551132538385,-0.0481761882595605,0.265278453336331
2,29.99,1,0,1,1,1,1,0,-0.0211639950977821,-0.1480424810881,0.105714490892535
11,36.27,1,0,3,1,2,1,0,0.00364694611222864,-0.0645215539689679,0.0718154461934252
3,141.78,0,1,1,0,2,0,1,-0.0263666719673982,-0.13784153978154,0.0851081958467437
9,204.54,1,0,3,0,2,1,0,0.0108458315158762,-0.147974901080938,0.169666564112691
5,661.78,1,1,3,1,3,1,0,0.0274753852977937,-0.125351142747541,0.180301913343129
4,56.78,1,0,3,1,2,1,0,0.0274522485541003,-0.0532897368674287,0.108194233975629
1,101.22,1,0,3,1,2,0,0,0.129796086745274,-0.0587775308889875,0.318369704379536
4,58.56,0,1,3,0,2,1,0,0.0303799947789363,-0.102441297268551,0.163201286826424
5,160.07,0,1,1,1,1,0,0,0.0491364890800196,-0.141242940772843,0.239515918932882
3,153.85,0,1,1,1,1,1,0,-0.0176084535970264,-0.10204839567333,0.0668314884792768
9,211.32,0,1,1,1,1,0,0,0.0212970834800504,-0.0870613044240436,0.129655471384144
1,170.15,0,1,3,1,1,0,0,0.0986016807686918,-0.025419510844867,0.222622872382251
3,135.49,1,0,3,1,1,1,1,0.119886771945693,-0.111578894976455,0.351352438867841
2,70.44,1,0,1,1,2,0,0,0.0459525429551948,-0.169318440374551,0.26122352628494
6,485.18,0,1,3,0,2,1,0,-0.0451439319912413,-0.235202813333097,0.144914949350614
5,614.54,1,1,3,1,1,1,0,-0.0204394379393824,-0.182041328830601,0.141162452951836
10,29.99,0,1,1,1,1,0,0,0.0975841144769017,-0.100338024417366,0.29550625337117
9,29.99,0,1,3,0,1,0,0,0.0919720522066725,0.0107245906122028,0.173219513801142
2,1051.16,1,0,3,1,2,1,0,0.023744365572708,-0.116833654002619,0.164322385148035
2,294.29,1,0,1,0,1,1,0,-0.158614285111533,-0.365401049496434,0.0481724792733677
1,371.81,1,1,1,1,3,0,1,-0.0933210471973597,-0.248055739547627,0.0614136451529079
2,1264.26,1,0,1,1,1,1,0,0.101515949650846,-0.00785939142953934,0.210891290731232
10,29.99,1,0,1,1,1,0,0,-0.121924315339931,-0.424055614290453,0.180206983610591
2,29.99,0,1,3,0,2,1,1,0.0971470498626775,-0.141791393997106,0.336085493722461
3,102.51,1,0,1,1,1,0,0,0.0432392432270091,-0.0971848561656249,0.183663342619643
4,60.94,1,0,3,0,2,1,0,0.0590520588616456,-0.115025043643621,0.233129161366912
7,44.34,1,0,3,1,2,1,1,0.0667481358323015,-0.0603685197085025,0.193864791373105
6,550.07,1,1,1,1,3,1,0,0.177801196875087,-0.059018215440862,0.414620609191035
10,178.63,0,1,1,0,1,0,0,0.107472206000852,-0.0960444899194519,0.310988901921156
5,29.99,1,0,1,0,2,0,0,0.0589142281652831,-0.0369071596327936,0.15473561596336
6,255.32,1,0,3,0,1,0,0,0.118940793383273,-0.0994407290552441,0.33732231582179
5,100.4,1,0,3,1,1,0,0,-0.00778509505520159,-0.0633549137794324,0.0477847236690293
3,75.91,0,1,3,1,2,0,0,0.131130289562579,0.044982392733374,0.217278186391783
3,309.25,0,1,3,0,1,0,0,0.0911063387293225,-0.0195023493617743,0.201715026820419
10,56.49,0,1,3,0,2,0,0,-0.0252231212324878,-0.169883261091045,0.11943701862607
1,175.04,1,0,1,0,2,0,0,-0.0609979011942687,-0.159336661472546,0.0373408590840083
1,500.08,1,1,3,1,1,0,0,-0.0518956505710488,-0.205326020782301,0.101534719640204
5,131.51,0,1,3,1,2,0,0,0.0369893074215206,-0.0654754979757778,0.139454112818819
8,116.7,1,0,3,1,2,0,0,0.00792906933678404,-0.111731971242018,0.127590109915586
10,103.48,0,1,1,0,2,0,0,0.176559150781174,-0.0190218411576901,0.372140142720037
8,180.64,1,0,3,0,1,1,0,-0.0208610749793993,-0.158856538919698,0.117134388960899
10,194,1,0,1,1,2,1,0,-0.074024252106002,-0.320697137686892,0.172648633474888
1,111.37,0,1,3,0,2,0,0,-0.0015423634181646,-0.080480616713024,0.0773958898766948
11,246.03,0,1,3,0,2,0,0,-0.0934185583554385,-0.300548868577398,0.113711751866521
2,29.99,1,0,3,0,2,0,0,0.00848360020176132,-0.1306428421451,0.147610042548622
1,132.24,1,0,3,0,2,1,1,-0.053794102109794,-0.192120409921302,0.0845322057017135
9,79.11,1,0,3,1,2,0,0,0.0378388912358555,-0.182211758323044,0.257889540794755
8,127.8,0,1,1,1,2,0,1,0.106280417676066,0.0244546877890049,0.188106147563128
3,277.73,0,1,3,1,2,1,0,0.0800286116951165,-0.00701560933865818,0.167072832728891
9,32.39,1,0,3,0,1,0,0,-0.00177189233856821,-0.103541095894386,0.0999973112172498
6,208.39,1,1,3,0,3,0,0,0.0116087318195598,-0.213145056911938,0.236362520551058
11,29.99,1,0,3,0,2,1,0,0.00413921953634673,-0.0719712302210198,0.0802496692937133
4,197.04,0,1,3,0,2,1,0,0.116752737172266,-0.0364361472534894,0.269941621598021
6,318.7,1,1,3,0,1,0,0,-0.0839268771172942,-0.295794853521604,0.127941099287016
5,30.18,0,1,1,0,2,0,0,0.147091720495317,0.0380681856745211,0.256115255316114
11,109.83,1,0,3,0,2,0,0,-0.0601998515970695,-0.305156812210252,0.184757109016113
11,167.41,1,0,1,0,1,1,1,0.0433457209712276,-0.113197012722051,0.199888454664506
3,157.7,0,1,3,1,1,0,0,0.0344023561547681,-0.0307093592236635,0.0995140715331997
5,51.03,1,0,3,1,1,0,0,-0.00186033641261935,-0.104718853966995,0.100998181141756
1,337.48,0,1,3,1,3,1,0,0.187477657536596,0.00878122782866458,0.366174087244528
4,428.26,0,1,3,0,2,0,0,0.064406826607786,-0.052560475261433,0.181374128477005
6,219.1,1,1,3,0,1,0,0,0.0483599505999337,-0.198203144089257,0.294923045289124
7,68.36,1,0,3,1,1,0,0,0.00973560751998514,-0.0606710874935791,0.0801423025335493
1,753,0,1,3,1,3,1,0,0.130468548994708,0.0465469320486955,0.21439016594072
1,244.9,0,1,3,0,2,1,0,-0.0585457754392296,-0.267519598235376,0.150428047356917
2,393.82,0,1,3,0,2,0,0,0.140844902758848,0.0211922833385405,0.260497522179156
10,207.05,0,1,3,0,1,1,0,0.0918389608567531,-0.00557535980935006,0.189253281522856
2,72.55,0,1,1,1,2,0,0,0.0206126149043522,-0.0648860202551682,0.106111250063873
11,109.82,0,1,3,1,1,0,0,0.0980686225245471,-0.0497079761845178,0.245845221233612
2,37.07,1,0,1,0,2,0,0,-0.000850513620717236,-0.272150718804125,0.27044969156269
6,819.19,1,0,3,1,2,0,0,0.0165493964741756,-0.108827973509664,0.141926766458015
6,367.13,0,1,3,1,3,1,0,0.0875154337669419,-0.0253551185922831,0.200385986126167
8,306.86,0,1,3,0,1,0,0,0.101089790911287,-0.131332755497848,0.333512337320423
4,659.23,1,0,3,1,3,0,0,-0.0487433369288773,-0.187194222764715,0.0897075489069607
1,29.99,1,0,3,0,1,0,0,0.171886203565683,-0.0189087118557471,0.362681118987113
2,441.82,1,1,3,1,3,1,0,0.0737454231461079,-0.0385322523409924,0.186023098633208
5,163.07,1,0,3,0,2,1,0,-0.134369442398987,-0.362749638370786,0.094010753572812
5,34.43,1,0,3,0,2,1,0,-0.00600628836183306,-0.138021778239098,0.126009201515432
10,250.53,0,1,3,1,1,1,0,-0.042724574682704,-0.130955056172177,0.0455059068067688
1,414.56,0,1,3,1,2,1,0,-0.00312160480261049,-0.117607785946087,0.111364576340866
1,119.92,1,0,1,1,1,0,0,-0.0333304689982586,-0.163801536872927,0.0971405988764097
2,350.68,0,1,3,1,2,0,0,0.0751552002513669,-0.0796689727229165,0.22997937322565
8,29.99,1,0,3,1,1,0,0,0.0254000109560591,-0.0333514074763564,0.0841514293884746
7,145.62,1,0,1,1,2,0,1,0.000209143130010344,-0.107304669171663,0.107722955431684
6,657.56,0,1,1,1,3,0,0,0.0328722939505834,-0.118113736431941,0.183858324333108
1,68.41,0,1,3,0,2,1,0,0.092950338905065,-0.0431813294641698,0.2290820072743
