"recency","history","mens","womens","zip_code_enc","newbie","channel_enc","W","Y","tau_hat","tau_lower","tau_upper"
9,666.12,1,0,1,1,3,1,0,0.0933104213164225,-0.00276664494744534,0.18938748758029
1,347.97,1,1,1,1,1,1,1,0.142076230464266,-0.132044138182533,0.416196599111064
2,71.05,1,0,3,0,1,1,1,0.132888584592934,0.00288314890560085,0.262894020280266
8,192.75,0,1,3,0,2,0,0,0.0711377001460953,-0.145108016931895,0.287383417224085
5,29.99,1,0,3,0,1,0,0,0.0596598134646107,-0.206014871202398,0.32533449813162
3,329.47,1,1,3,0,2,1,0,0.205962967507209,-0.124144026036471,0.536069961050889
10,291.69,0,1,1,0,2,1,1,0.0901981696091891,-0.00725560961558482,0.187651948833963
2,63.51,1,0,3,1,2,1,0,-0.0953102383011386,-0.384891872763225,0.194271396160948
1,187.83,1,0,3,0,2,1,0,-0.0487365739856622,-0.230913762352073,0.133440614380749
8,29.99,0,1,3,0,1,0,0,0.0652804711215229,-0.17717900651881,0.307739948761856
4,188.61,0,1,3,0,2,0,0,0.0203171728043344,-0.0830357323163117,0.12367007792498
10,409.23,1,1,1,0,3,1,0,0.105833957703766,0.0015124410316991,0.210155474375832
3,274.84,1,0,3,1,2,0,0,0.00123205999828252,-0.247299077114377,0.249763197110942
4,279.28,0,1,3,0,2,1,1,0.0526418200846475,-0.0898430294530981,0.195126669622393
10,409.55,1,0,3,0,3,1,0,0.0884659255038497,-0.156119988125799,0.333051839133499
11,44.04,0,1,3,1,1,0,0,0.129498529081794,0.0423499180419265,0.216647140121661
4,777.74,1,0,1,1,3,1,0,-0.0324927244552201,-0.195559459714766,0.130574010804326
8,29.99,1,0,3,1,2,0,0,0.0878148406358716,-0.0259650347467053,0.201594716018449
4,208.16,1,1,3,1,3,0,0,0.108859619982403,-0.097881822028203,0.315601061993008
3,142.09,1,0,1,0,2,0,0,0.108282418372556,-0.108921963393066,0.325486800138178
3,168.91,1,0,3,1,2,0,0,0.108233425110028,-0.112891726927103,0.32935857714716
9,129.56,1,0,3,1,2,0,0,0.0289502945859002,-0.045989994641483,0.103890583813283
5,580.8,0,1,3,1,2,0,0,0.230562968437158,0.128500483091914,0.332625453782401
5,29.99,1,0,3,0,1,1,0,0.0596598134646107,-0.206014871202398,0.32533449813162
5,304.35,0,1,3,0,2,1,0,0.0923242177068853,-0.0624273320069289,0.2470757674207
2,45.69,1,0,3,0,1,1,0,0.0891466411905914,-0.0315108310043736,0.209804113385556
7,958.69,0,1,3,1,3,1,0,0.100843034062903,-0.0142976194682596,0.215983687594066
8,132.92,0,1,3,0,2,1,1,0.12475622458689,-0.0467247745064135,0.296237223680194
3,459.96,1,0,3,0,2,0,0,0.0739009836451384,-0.215982032777993,0.363784000068269
7,29.99,0,1,1,0,1,1,0,0.125280091536744,-0.0826498804423075,0.333210063515795
5,49.78,1,0,3,0,1,0,0,0.114880916623064,-0.0789828814804425,0.308744714726571
2,594.16,0,1,3,1,3,0,0,0.0597635494392229,-0.0849053329669358,0.204432431845382
9,83.3,0,1,3,1,1,1,0,0.105738456677133,-0.0113651748504681,0.222842088204735
10,154.98,1,0,3,0,2,1,0,-0.0106950314161556,-0.119454116920409,0.098064054088098
9,53.51,0,1,3,1,2,1,0,0.0294944888423135,-0.118909837474853,0.17789881515948
8,240.06,0,1,3,0,2,0,0,0.0268460871929047,-0.0785396469576138,0.132231821343423
3,92.55,1,0,3,0,2,0,0,0.0749890197826474,-0.153073168073742,0.303051207639037
6,253.36,1,0,3,0,2,0,0,-0.0177573639904059,-0.138533078531415,0.103018350550603
5,235.03,1,1,3,0,3,0,0,0.102803824326,-0.0238181169108519,0.229425765562851
9,61.11,1,0,3,0,2,1,0,0.152189238169074,0.0510366247361939,0.253341851601955
5,180.12,0,1,3,0,2,1,0,0.133182169153361,-0.129325420082791,0.395689758389514
8,199.73,0,1,3,0,2,1,0,0.0450671393643146,-0.113667349151488,0.203801627880118
1,187.08,0,1,3,1,1,1,1,-0.0239303418341051,-0.152292479696613,0.104431796028403
2,1102.75,0,1,3,1,2,0,0,0.0939456730585253,-0.232235889319094,0.420127235436145
3,982.54,1,1,1,1,1,0,0,0.136413442476678,-0.0534853071792788,0.326312192132635
5,29.99,1,0,3,0,2,0,0,-0.0197178340440159,-0.185432390151842,0.14599672206381
3,172.02,0,1,3,1,1,0,0,0.114115057271228,0.0139750687433363,0.214255045799119
6,220.82,1,0,1,1,2,1,0,0.0365390139240927,-0.0856749010218921,0.158752928870077
2,114.42,0,1,3,0,2,1,1,0.0084867507885326,-0.201666994708283,0.218640496285348
5,464.7,1,1,3,0,2,1,1,-0.00230878982271268,-0.222634066805253,0.218016487159827
10,196.03,0,1,3,0,2,1,0,0.0773367802711066,-0.0529529260539845,0.207626486596198
1,95.68,0,1,3,0,2,0,0,0.104960596087503,-0.171318743513416,0.381239935688421
2,72.53,0,1,3,0,1,1,0,0.0363604186718658,-0.116602557668519,0.18932339501225
1,86.71,1,0,3,0,2,1,0,-0.0280796031315924,-0.203159459313801,0.147000253050616
12,72.97,0,1,1,1,2,1,0,0.0981351453065569,0.0186287352290886,0.177641555384025
2,148.92,0,1,3,1,1,0,0,0.198805666530575,0.0457436501156724,0.351867682945477
2,197.27,0,1,3,0,2,0,0,0.0808184106435333,-0.0239983628844027,0.185635184171469
9,164.99,0,1,3,0,2,1,0,0.074617105803224,-0.0623121960212457,0.211546407627694
10,29.99,0,1,3,1,2,0,0,0.244298918603007,0.00987597286718175,0.478721864338832
3,156.55,1,0,3,1,1,0,0,0.0794581168904044,0.0140320469659178,0.144884186814891
5,29.99,1,0,3,1,2,1,0,-0.257208175658961,-0.519003201318591,0.00458685000066889
1,800.72,0,1,1,1,3,1,0,0.0266796359288577,-0.0936851039089248,0.14704437576664
5,54.96,1,0,3,1,1,1,0,0.0423345892251424,-0.0442813167303822,0.128950495180667
2,195.73,1,0,3,0,2,1,0,0.153709882176824,-0.119888949205219,0.427308713558868
6,206.77,1,0,3,1,2,1,0,0.0907598408683371,-0.00327525590798886,0.184794937644663
6,922.12,1,0,3,1,1,1,0,0.156105839063113,-0.0306899667521881,0.342901644878414
9,141.58,0,1,3,0,1,0,0,0.0243711149428403,-0.076957802201114,0.125700032086795
12,406.78,0,1,3,1,3,1,0,0.117071801444742,-0.0321068345784524,0.266250437467936
3,809.9,0,1,1,1,2,0,0,0.120666809907767,-0.0491064873011749,0.290440107116709
2,108.75,0,1,3,0,2,1,0,0.0401872356943137,-0.107490860332364,0.187865331720992
11,87.98,1,0,1,0,1,0,0,0.00778182009233607,-0.0790042629183037,0.0945679031029758
12,365.6,1,1,1,0,1,1,0,0.0645617986724344,-0.0808346708086719,0.209958268153541
9,181.5,1,0,1,1,1,1,0,0.0750540355544559,-0.0940430285081885,0.2441510996171
10,138.16,1,0,3,1,2,0,0,-0.0783733776419663,-0.293828602081159,0.137081846797227
1,470.45,1,1,1,0,2,1,1,0.105788483373539,-0.17684606867491,0.388423035421988
6,757.76,0,1,3,1,2,0,0,0.0733273161119569,-0.0918702669614245,0.238524899185338
6,56.32,1,0,3,1,1,1,0,0.123524022568438,-0.00413868673070732,0.251186731867583
5,98.92,1,0,3,1,1,0,0,0.0615867373423898,-0.0241570189126396,0.147330493597419
8,401.32,0,1,3,0,3,1,1,0.198810891862252,0.0689656963784192,0.328656087346084
3,630.05,0,1,3,1,1,1,0,-0.0344598131644997,-0.170211469842243,0.101291843513243
1,232.5,1,0,3,0,2,0,0,-0.0130865906905313,-0.227434997863263,0.201261816482201
1,526.35,1,0,1,1,3,0,0,0.160579476209625,-0.0623162211320749,0.383475173551325
8,77.08,0,1,1,1,2,1,0,0.134422640891569,-0.0317584771853328,0.300603758968471
7,290.36,1,0,1,1,2,0,0,-0.0481653934019988,-0.266729771890088,0.17039898508609
1,481.19,1,0,3,1,2,0,0,0.0904297731709203,-0.0107892970760647,0.191648843417905
8,106.8,1,0,3,1,2,0,0,0.0653394136708702,-0.171138186878447,0.301817014220187
10,43.39,1,0,3,0,1,1,0,0.104938965761425,-0.0206694770312613,0.230547408554111
4,179.47,1,0,3,0,2,1,0,0.107388215667852,-0.0181216191655897,0.232898050501293
10,832.94,0,1,3,1,3,1,1,0.0242428540846179,-0.0841010972213979,0.132586805390634
11,29.99,0,1,1,1,1,0,0,-0.00634410251716067,-0.174039428617494,0.161351223583173
9,214.46,1,0,3,1,2,1,0,0.108952587072198,-0.0112797100840981,0.229184884228493
11,43.72,0,1,3,1,1,1,0,0.111251686286156,0.0212005391307561,0.201302833441555
1,266.09,0,1,3,0,2,0,0,0.00943505936339395,-0.28214957629457,0.301019695021358
1,344.32,0,1,3,0,2,1,0,0.239674273051757,0.0662942942169676,0.413054251886547
10,218.12,1,0,3,0,2,1,0,0.133517861938567,-0.0958053730658127,0.362841096942946
10,246.02,1,0,3,0,2,1,0,0.0133511550554725,-0.154648881140381,0.181351191251326
1,87.83,1,0,1,0,2,1,0,0.0290545286568264,-0.205905772298099,0.264014829611752
3,218.57,1,0,1,1,1,0,0,0.0336405485994201,-0.144106196200199,0.211387293399039
2,617.64,1,0,1,1,3,0,0,0.121485124157553,-0.0259128765437621,0.268883124858868
8,90.87,0,1,1,1,1,0,0,0.0276489851448185,-0.0636647864185225,0.118962756708159
1,29.99,0,1,3,1,1,0,0,0.137446974216117,-0.00940863667581776,0.284302585108051
11,51.57,0,1,1,1,1,1,0,0.132377890228274,0.0388885131092214,0.225867267347327
1,34.85,1,0,3,1,1,0,0,0.166480347787484,-0.0146863634958262,0.347647059070794
1,131.2,0,1,3,1,1,1,1,0.152573449273016,-0.0581940028698098,0.363340901415841
4,51.57,1,0,1,0,1,1,0,0.00445398482528549,-0.186141282201153,0.195049251851724
1,806.82,0,1,1,1,3,0,0,0.0196771070790697,-0.0818790886352311,0.121233302793371
11,84.11,0,1,3,1,2,1,0,0.0918829406075696,-0.0365667446670483,0.220332625882188
4,463.05,1,0,3,0,1,0,0,-0.0398910433561194,-0.325360578461224,0.245578491748985
1,29.99,1,0,3,1,2,1,0,0.134491120242695,-0.0263745635144531,0.295356803999843
4,313.06,0,1,3,0,1,1,0,0.121927591372945,-0.0446884918865698,0.288543674632459
8,64.41,0,1,3,0,2,0,0,-0.0264416909697991,-0.0922792430439511,0.039395861104353
3,152.85,1,0,3,0,2,0,0,0.105651368261543,0.00611509763891661,0.205187638884169
11,562.47,1,0,3,1,2,1,0,0.0986151054925619,0.00247430943745904,0.194755901547665
9,44.22,1,0,3,0,2,1,0,0.104458850937198,-0.0209590329374485,0.229876734811845
2,846.69,1,1,1,1,3,0,1,0.00915537816563807,-0.194265220253542,0.212575976584818
5,310.45,0,1,1,0,2,0,0,-0.00271390144246091,-0.174454488507761,0.169026685622839
3,30.74,1,0,1,1,1,0,0,0.175872337141007,-0.025755110862274,0.377499785144288
12,52.15,1,0,3,1,2,0,0,0.0168989611920196,-0.115479393650027,0.149277316034066
11,29.99,1,0,3,1,1,0,0,0.0212676522842435,0.000220705520298143,0.0423145990481889
10,170.63,1,0,3,0,2,1,0,0.0597510524926445,-0.0312847679958906,0.15078687298118
11,30.29,1,0,3,0,2,0,0,0.0776077055301475,-0.00415689764412497,0.15937230870442
9,212.31,1,1,1,1,2,0,0,0.0971615526733338,-0.00370604838734107,0.198029153734009
10,160.89,1,0,1,1,1,0,0,-0.030754650523661,-0.178806693076724,0.117297392029402
4,29.99,1,0,3,0,2,1,1,0.158322474061536,-0.0703216729371445,0.386966621060217
5,179.14,1,0,3,0,2,1,0,0.10875622474122,-0.0717013471877877,0.289213796670227
9,171.43,0,1,1,0,2,0,0,0.0734970673363199,-0.0545030503319048,0.201497185004545
7,55.64,1,0,3,1,1,1,0,0.0943753576718141,0.0162293127254748,0.172521402618153
1,122.13,0,1,1,0,1,1,0,0.269630320697031,0.144611297398843,0.394649343995219
9,335.03,1,1,3,0,1,1,0,0.19023763907423,-0.0199374958016973,0.400412773950157
9,30.27,1,0,3,0,1,1,0,0.0914672088953665,-0.0633520925166033,0.246286510307336
2,29.99,0,1,3,1,1,1,1,0.0970752722587558,-0.111771036628589,0.305921581146101
11,200.88,0,1,1,0,3,1,0,0.114747140821055,-0.00977532696854709,0.239269608610656
5,29.99,0,1,3,1,1,0,0,0.0148500787788215,-0.0177344153400375,0.0474345728976805
9,74.21,1,0,3,0,2,0,0,0.0852674001568731,-0.107792399318271,0.278327199632017
2,210.72,1,0,3,1,1,1,0,0.201035093346952,0.0351398732375408,0.366930313456364
8,49.4,1,0,1,1,1,0,0,0.133662497727005,-0.0448966339140077,0.312221629368018
7,161.22,1,0,3,0,1,1,0,0.0253438910117301,-0.116581709822524,0.167269491845984
1,341.32,1,1,3,0,2,1,1,0.346582464823101,0.220435223141849,0.472729706504352
7,235.93,1,1,3,1,1,0,0,0.124430629590738,-0.00198650207602659,0.250847761257502
10,52.39,0,1,1,0,1,0,0,0.139026331153874,0.0105863341145331,0.267466328193215
9,29.99,0,1,3,0,2,0,0,0.204206291672105,-0.0480642536481903,0.456476836992401
4,774.59,0,1,1,1,3,1,1,0.162964355831044,-0.0335263190293501,0.359455030691438
6,254.41,1,0,1,1,2,1,0,0.0441176476956192,-0.181651536586492,0.26988683197773
8,318.14,1,1,1,1,2,0,0,0.0217987055778606,-0.0844454916763476,0.128042902832069
1,127.05,1,0,3,0,2,0,0,0.0532387258654841,-0.190956250394606,0.297433702125574
2,336.86,1,0,1,0,1,0,1,0.050254645304972,-0.134506760590785,0.235016051200729
9,623.13,1,1,1,1,2,0,0,-0.0509587079656938,-0.230202969532387,0.128285553601
2,53.76,1,0,3,0,1,0,0,0.00642144649100731,-0.0960702574022698,0.108913150384284
3,29.99,0,1,3,0,1,0,0,-0.0406337747405284,-0.216585480671341,0.135317931190284
6,29.99,1,0,3,0,1,1,0,0.123771089688092,-0.122418605191868,0.369960784568052
8,232.99,1,1,3,0,2,1,0,0.104616352880162,-0.0803463323140618,0.289579038074386
7,956.6,0,1,3,1,2,0,0,0.102395690826356,-0.110966397644934,0.315757779297646
9,901.99,1,0,3,1,3,0,1,0.117117179739402,-0.158973299490727,0.393207658969531
4,138.13,0,1,1,0,2,1,0,0.178125966046914,-0.118067973313623,0.474319905407452
2,807.72,1,0,3,1,2,0,0,0.0665946288543959,-0.29003499178742,0.423224249496212
10,126.64,0,1,3,1,1,0,0,0.0354237746060643,-0.00177512769111996,0.0726226769032485
3,316.91,1,0,3,1,2,1,0,0.187001781537478,0.0145073784589976,0.359496184615958
1,168.66,1,0,3,0,1,0,0,0.0891548660558588,-0.0491928708114812,0.227502602923199
2,118.43,1,0,3,0,1,0,0,0.0171480303831799,-0.166066455279052,0.200362516045411
4,114.87,0,1,1,1,2,0,0,0.154868513884837,0.0204938406787886,0.289243187090885
9,484.7,0,1,1,1,3,1,0,0.0483416548604776,-0.0443091916989092,0.140992501419864
6,272.59,1,1,3,1,2,0,0,0.0453877763421489,-0.103227339127695,0.194002891811993
7,99.63,1,0,3,0,2,0,0,0.00929840182800668,-0.290518215978232,0.309115019634246
5,29.99,0,1,1,0,1,1,0,-0.00644227718406684,-0.104668663688177,0.0917841093200437
12,114.4,1,0,3,1,1,1,0,0.0691861019314446,-0.0645425846387989,0.202914788501688
9,128.75,0,1,3,1,2,1,1,-0.00163079657622615,-0.122578178238249,0.119316585085797
10,29.99,0,1,3,0,1,0,0,0.0863644548105684,-0.0736381783017599,0.246367087922897
11,50.26,1,0,3,1,2,1,1,0.0331633790722278,-0.146023309374456,0.212350067518911
12,90.8,1,0,1,1,2,0,0,0.0990779717418962,-0.0512728775200687,0.249428821003861
11,61.34,0,1,3,1,2,1,0,0.102035610047451,-0.137451323350245,0.341522543445147
9,132.98,1,0,3,1,2,1,0,0.036365770335901,-0.0712341396571307,0.143965680328933
12,145.4,0,1,3,1,2,0,0,0.0146504787974092,-0.128704726858635,0.158005684453454
1,60.23,0,1,1,1,1,1,0,0.0485682077818245,-0.226397988058812,0.323534403622461
7,109.15,0,1,3,1,1,1,0,0.0836964532798447,0.0323900341190711,0.135002872440618
2,344.46,1,0,3,0,3,0,0,0.11167400855523,-0.0184109126194554,0.241758929729916
6,45.14,1,0,1,0,1,1,0,0.0593556918664541,-0.157778246792701,0.27648963052561
10,267.26,0,1,3,0,1,1,0,0.217548899184961,0.106026131603587,0.329071666766336
8,60,1,0,3,1,1,1,0,0.105376705213459,0.0351704143417868,0.175582996085132
2,645.87,1,0,1,1,2,1,0,0.00614954333261285,-0.141334784576318,0.153633871241543
4,183.55,0,1,3,0,1,0,0,-0.0276774690439373,-0.263986613466161,0.208631675378287
5,115.11,0,1,3,1,2,1,0,0.126199453635641,0.0138288312997991,0.238570075971484
10,485.68,0,1,3,0,3,1,1,0.113294196241326,-0.014015663855189,0.240604056337841
1,161.81,0,1,3,0,2,1,0,0.143104777112087,-0.0165690001086398,0.302778554332814
10,281.35,1,1,3,1,2,0,0,0.104457735031912,-0.0358816867109824,0.244797156774806
3,141.78,0,1,1,0,2,0,1,0.197048673959823,0.0167413560507405,0.377355991868905
6,104.27,0,1,1,0,2,1,0,0.158117805680659,-0.017405082884176,0.333640694245494
2,600.39,0,1,3,1,1,0,0,0.147538887883537,-0.00767300002341773,0.302750775790492
6,29.99,0,1,3,1,1,0,0,0.0135892379835276,-0.0193604862291114,0.0465389621961667
11,43.78,1,0,3,1,1,1,0,0.0609526770581404,-0.0603725024233546,0.182277856539635
9,148.96,0,1,3,1,2,0,0,0.0179612693156682,-0.0312495762228375,0.067172114854174
10,312.11,1,0,3,0,2,0,0,0.180048856722139,0.0547526608180534,0.305345052626224
5,153.75,1,0,3,0,1,1,1,-0.104516313228393,-0.213065174103789,0.00403254764700363
9,81.15,0,1,3,0,2,1,0,0.0287520516458379,-0.0357476196688548,0.0932517229605306
10,260.91,1,0,1,0,1,1,0,-0.0330629407821437,-0.250322387215381,0.184196505651094
6,29.99,1,0,3,1,2,0,0,-0.013821482996139,-0.0450310445531363,0.0173880785608584
10,30.13,1,0,3,1,1,1,1,0.0589653619068558,-0.0619309171981374,0.179861641011849
8,59.74,1,0,1,1,1,1,0,0.0772912789253714,-0.00194414815454212,0.156526706005285
6,436.66,0,1,1,0,3,1,1,0.0780368541543788,-0.166746575986748,0.322820284295506
1,490.36,1,0,1,0,3,1,0,0.0969298713945464,-0.089472670243997,0.28333241303309
3,102.51,1,0,1,1,1,0,0,0.0506303015780152,-0.022168315439435,0.123428918595466
12,63.45,1,0,3,1,1,1,1,0.140752304863876,0.0034630182264965,0.278041591501256
7,44.8,0,1,3,0,2,1,0,0.0280825986433552,-0.145013281599395,0.201178478886106
9,35.76,0,1,3,1,2,1,0,0.0455878393034903,-0.11077682969564,0.20195250830262
1,154.7,0,1,3,0,2,1,1,0.151357196520163,-0.0831952726710214,0.385909665711347
6,82.44,1,0,3,0,1,0,0,0.0697091797590032,-0.0579410754457946,0.197359434963801
9,29.99,1,0,3,1,2,0,0,0.0158209440838382,-0.0630067566952476,0.094648644862924
6,29.99,0,1,1,0,2,1,0,0.0537925030571407,-0.239938905155755,0.347523911270037
1,166.88,0,1,3,1,2,0,0,0.0733210617515762,-0.0927313832554611,0.239373506758613
1,1113.09,0,1,3,1,3,1,1,0.0104336223418628,-0.168968014358738,0.189835259042463
11,68.04,0,1,1,0,2,1,0,0.0230541695632878,-0.0696469976222473,0.115755336748823
5,100.4,1,0,3,1,1,0,0,0.0487172136951477,-0.0409576793450081,0.138392106735304
3,309.25,0,1,3,0,1,0,0,0.0735760098913468,-0.0151022478728376,0.162254267655531
10,56.49,0,1,3,0,2,0,0,0.0864430312612042,-0.0808378443072652,0.253723906829674
1,833.1,1,1,3,1,1,1,1,0.111182175440949,-0.0114208501806124,0.233785201062511
5,84.03,1,0,3,1,1,1,0,0.112121498227049,-0.0960424795809531,0.32028547603505
2,154.43,1,0,1,1,1,0,0,0.033906542824572,-0.187141592121584,0.254954677770728
1,175.04,1,0,1,0,2,0,0,0.0819949648696608,-0.124979764193101,0.288969693932422
7,342.42,0,1,3,0,2,0,0,0.0360839232063784,-0.0825275822266278,0.154695428639385
9,38.63,1,0,3,1,2,1,0,0.0593970191521421,-0.026691889951715,0.145485928255999
2,189.55,1,0,3,1,1,0,0,0.0676121753977545,-0.0225020917732429,0.157726442568752
8,931.01,1,0,3,1,3,1,0,0.123337338435816,0.00694967176030666,0.239725005111326
1,111.37,0,1,3,0,2,0,0,0.0239740584213841,-0.204981210648969,0.252929327491737
6,302.37,0,1,3,0,1,0,0,0.117932842774101,-0.0287793229179142,0.264645008466116
5,67.49,0,1,1,0,1,0,0,0.132249215521332,0.0317173755467575,0.232781055495907
9,181.71,0,1,3,0,2,0,0,0.140653213286398,-0.00220984982368838,0.283516276396485
10,320.36,1,0,1,0,1,1,0,0.0173726783386411,-0.139222829813762,0.173968186491044
6,489.16,1,0,3,1,3,0,0,0.063103076888734,-0.0665754826266747,0.192781636404143
1,29.99,0,1,1,1,1,1,0,-0.0707961276957821,-0.347661055373995,0.20606879998243
10,58.55,1,0,3,0,2,1,0,0.0528373921523116,-0.115036511288267,0.22071129559289
8,48.88,0,1,3,0,2,0,0,-0.0110189756758504,-0.0930794365556787,0.0710414852039778
11,29.99,0,1,3,1,1,1,0,0.00785681225669493,-0.0230783879506413,0.0387920124640311
10,35.39,0,1,3,1,1,1,0,0.00297369987775714,-0.0582034043869207,0.064150804142435
1,29.99,1,0,3,0,1,1,1,0.0699668260396884,-0.191193805075892,0.331127457155269
9,106.32,0,1,1,0,2,0,0,0.0645667505606306,-0.178437246931371,0.307570748052632
1,32.69,0,1,3,1,2,1,0,-0.00899904482835873,-0.20685203590785,0.188853946251132
5,30.18,0,1,1,0,2,0,0,0.101525709953849,-0.0713731947621493,0.274424614669847
2,226.51,1,1,3,0,1,0,0,0.088222335502256,-0.0580287088554527,0.234473379859965
11,55.56,1,0,1,1,1,1,0,0.0948864219294854,-0.0443520185232381,0.234124862382209
3,55.73,1,0,3,0,2,0,0,0.0287188548785796,-0.0988687933280313,0.156306503085191
2,186.4,0,1,3,1,1,1,0,0.034785698377347,-0.0289419529516794,0.0985133497063735
3,98.71,1,0,3,1,1,1,0,0.0370859970217442,-0.0463409519379575,0.120512945981446
4,428.26,0,1,3,0,2,0,0,0.00167921419746123,-0.119804392646232,0.123162821041155
10,29.99,0,1,3,1,1,0,0,0.0531003582433228,-0.0125595003672152,0.118760216853861
10,421.71,1,0,3,1,1,0,0,0.20724291596753,-0.029351373652684,0.443837205587743
2,378.56,1,1,1,1,1,0,1,0.111604506168563,-0.0135102043159223,0.236719216653048
4,325.78,0,1,3,0,2,0,0,0.0811950338863161,-0.0917078876108118,0.254097955383444
7,134.67,1,0,3,1,2,1,0,0.0282953829525827,-0.104759322969106,0.161350088874271
7,373.97,1,1,3,0,1,0,0,0.0726946946142858,-0.0597557286212127,0.205145117849784
2,393.82,0,1,3,0,2,0,0,0.0219880959275054,-0.0947269840355316,0.138703175890542
5,214.41,0,1,1,0,3,1,0,0.0981883361804917,-0.0347035290298218,0.231080201390805
5,484.54,0,1,3,0,1,0,0,0.0524685711387612,-0.221833527669193,0.326770669946715
7,29.99,1,0,3,1,2,1,0,0.00591345711598755,-0.0130787266996726,0.0249056409316477
3,133.07,0,1,3,0,2,0,1,0.143542267936668,-0.124121209022814,0.411205744896149
2,37.07,1,0,1,0,2,0,0,-0.051173559318674,-0.240734243084019,0.138387124446671
1,296.46,0,1,1,1,2,0,0,0.284153820799335,0.107096950182915,0.461210691415754
8,306.86,0,1,3,0,1,0,0,0.105750778762658,-0.0424143318252433,0.253915889350558
4,29.99,0,1,3,0,1,0,0,0.0403926590450634,-0.155218575234748,0.236003893324875
4,659.23,1,0,3,1,3,0,0,-0.00935226765866089,-0.15937808476104,0.140673549443718
1,29.99,1,0,3,0,1,0,0,0.0699668260396884,-0.191193805075892,0.331127457155269
10,29.99,0,1,3,0,2,1,1,0.103872457619569,-0.130881917575411,0.338626832814549
3,73.07,1,0,3,0,2,0,0,0.145066490334107,-0.107668841484179,0.397801822152393
10,29.99,1,0,3,1,2,1,0,0.104764926005641,-0.0860715274214135,0.295601379432696
1,202.89,1,1,3,1,2,1,0,0.155458002158591,-0.0114164896115846,0.322332493928766
11,92.46,1,0,1,1,1,0,0,0.00803376188913724,-0.188226408505408,0.204293932283683
9,106.76,1,0,1,1,2,1,0,0.113419288795254,0.00539467497307283,0.221443902617435
10,36.06,0,1,1,1,1,0,0,0.120323676079369,-0.0317881882717774,0.272435540430515
2,668.02,1,1,1,1,2,0,0,0.128327663160789,-0.0461970490560159,0.302852375377594
3,138.72,0,1,1,1,1,1,0,0.100381471001432,-0.0821537687030464,0.28291671070591
8,192.02,1,0,1,0,2,1,0,0.14730079894855,-0.0236730643783998,0.318274662275499
10,49.97,1,0,3,1,2,0,0,0.122768305100381,0.00229496420249838,0.243241645998264
2,483.11,1,0,3,0,3,0,0,0.0563392888736723,-0.0881435088383862,0.200822086585731
1,146.21,1,0,3,0,2,1,1,0.0742844875379913,-0.103981227101507,0.252550202177489
9,29.99,1,0,3,1,2,1,0,0.0158209440838382,-0.0630067566952476,0.094648644862924
10,36.29,0,1,3,0,2,0,0,0.302131937490567,0.00908037742531725,0.595183497555817
10,927.23,1,1,3,1,2,1,0,0.0865622381040048,-0.0566024969324361,0.229726973140446
4,351.65,1,1,1,0,1,0,1,-0.0288929025156423,-0.242494122991308,0.184708317960024
2,240.57,0,1,1,1,1,0,0,0.093272531926285,-0.0797189188792549,0.266263982731825
4,225.42,1,1,1,0,2,0,0,-0.00983171673681208,-0.198910996133359,0.179247562659734
11,105.17,0,1,3,1,2,0,0,0.149187075910148,0.0585081550858549,0.239865996734442
1,133.53,0,1,3,1,1,1,0,0.132695679190412,-0.00267313687864018,0.268064495259463
5,92.18,1,0,3,1,2,0,0,0.105812338611043,-0.105663484036908,0.317288161258994
2,1150.18,0,1,3,1,2,0,0,0.173938674194702,-0.0856304947227783,0.433507843112182
8,65.09,1,0,1,0,2,0,0,0.172384326469623,-0.0233681605478757,0.368136813487122
2,377.36,1,1,1,0,1,0,0,0.111697421331185,-0.0205370796017936,0.243931922264164
5,496.33,1,0,3,1,1,0,1,0.126538169061198,-0.00343558995393906,0.256511928076336
6,29.99,0,1,1,0,2,1,0,0.0537925030571407,-0.239938905155755,0.347523911270037
1,542.48,1,0,1,1,2,0,1,0.0527728527812686,-0.153030307138913,0.25857601270145
3,153.16,1,0,1,0,2,1,0,0.0890253072274366,-0.0589017097928409,0.236952324247714
2,152.29,1,0,3,0,2,0,0,0.0822426807372211,-0.195126688174875,0.359612049649317
2,143.04,1,0,3,0,2,0,0,0.0665536977886837,-0.115739130846256,0.248846526423624
10,292.34,1,0,3,0,2,0,0,0.10306118644591,-0.103012582004833,0.309134954896653
5,498.12,1,1,1,1,2,1,0,0.0191958351245622,-0.129021084825879,0.167412755075003
4,256.4,1,1,3,1,2,0,0,0.149858597484351,-0.171828915309566,0.471546110278268
1,36.48,0,1,3,0,2,0,0,0.00959675065024525,-0.104032710322548,0.123226211623039
4,341.63,1,1,3,0,1,0,1,0.146809959355998,-0.0523184432660181,0.345938361978014
1,710.01,1,0,1,1,2,0,0,0.155702782747252,-0.128711762547076,0.440117328041581
9,87.37,1,0,3,1,1,1,0,0.0537743453702804,-0.0921820752338902,0.199730765974451
1,851.07,0,1,3,1,3,0,0,0.140468108446101,-0.0244137203240155,0.305349937216217
9,180.53,0,1,3,1,1,1,0,0.0336895487093131,-0.00383886588346822,0.0712179633020944
3,347.77,1,0,3,0,2,1,0,0.13078963730874,-0.00632706492062826,0.267906339538108
9,143.53,0,1,1,1,1,1,0,0.0817450496167192,-0.0290959319749054,0.192586031208344
