"recency","history","mens","womens","zip_code_enc","newbie","channel_enc","W","Y","tau_hat","tau_lower","tau_upper"
2,42.18,0,1,3,0,1,0,0,-0.608572864825697,-3.47751305628889,2.2603673266375
12,29.99,1,0,1,1,2,0,0,-0.459028007058427,-2.27517817015888,1.35712215604203
4,325.26,1,0,3,0,3,1,0,-0.231386416517858,-4.65619825231296,4.19342541927724
10,128.9,0,1,3,1,2,1,0,0.195505723970658,-0.676369251408357,1.06738069934967
4,491.25,1,0,3,0,2,0,0,1.12463210873434,-3.7277943982318,5.97705861570048
10,51.93,1,0,3,1,1,1,0,0.691314961023317,-0.337558154209879,1.72018807625651
3,45.67,0,1,3,0,2,1,0,0.278612769827155,-1.70544880701718,2.26267434667149
5,50.04,0,1,3,1,2,1,0,0.552326635035384,-1.55379557196836,2.65844884203913
2,500.4,1,0,3,1,1,0,0,-0.156674740855738,-4.67755831937329,4.36420883766181
2,463.9,1,1,3,0,1,1,0,1.84395717692617,-6.88121400385211,10.5691283577044
4,170.89,1,0,3,0,2,1,0,2.2385360953133,-6.78269878197072,11.2597709725973
9,437.15,1,0,1,0,1,0,0,0.0106298415376523,-0.600650860408046,0.621910543483351
1,219.88,1,0,3,1,1,0,0,2.10418106620549,-0.847598928778289,5.05596106118928
1,76.87,0,1,3,1,1,1,0,0.96243813058526,-3.00150959535331,4.92638585652383
2,453.42,1,1,3,0,1,0,0,3.72243768136844,-6.72542043657768,14.1702957993146
2,166.95,1,0,3,0,2,1,0,1.01000043198678,-3.07438191068646,5.09438277466001
6,69.42,1,0,1,0,1,1,0,-0.219313196789615,-1.62814217441347,1.18951578083424
8,299.5,0,1,1,1,2,0,0,1.34239005876327,-1.77161137605228,4.45639149357883
7,61.44,0,1,3,0,1,0,0,0.924836353326048,-2.51529884216565,4.36497154881775
1,260.76,0,1,3,1,2,1,0,-0.311853490548434,-1.95139041110823,1.32768343001136
1,29.99,1,0,3,0,1,0,0,0.191457286134721,-0.520787309337359,0.9037018816068
4,650.81,1,0,3,1,3,0,0,-0.0237773699380247,-1.32894918563582,1.28139444575977
9,417.22,0,1,3,0,3,0,0,0.192873514889646,-0.562007828006202,0.947754857785493
3,101.28,0,1,3,0,2,0,0,0.448477975865294,-2.02056415378062,2.91752010551121
4,33.62,1,0,1,0,2,1,0,0.78127502584183,-1.04529842473241,2.60784847641607
7,224.85,0,1,3,0,3,0,0,1.03935603031369,-1.99267677792757,4.07138883855494
9,205.74,1,0,3,1,1,0,0,0.222663877971457,-1.26063952678835,1.70596728273126
5,439.3,1,0,1,0,2,1,0,0.478997864465494,-1.37656921486374,2.33456494379473
7,390.67,1,0,3,0,2,1,0,0.196500657761905,-1.08155209942746,1.47455341495127
3,86.73,0,1,3,1,2,0,0,-0.121274224565362,-1.4817220403402,1.23917359120948
3,175.02,0,1,1,0,1,0,0,1.18572079068938,-1.69406441938087,4.06550600075964
1,505.14,0,1,3,1,1,1,0,0.946165456893822,-1.24041961849307,3.13275053228071
1,171.26,1,0,1,1,2,0,0,0.882366206958368,-2.50589142328999,4.27062383720673
3,89.69,1,0,3,1,1,1,0,-0.122599806902569,-1.04902204397235,0.803822430167212
6,29.99,0,1,3,1,2,0,0,0.176032887705556,-0.403317874611923,0.755383650023036
3,466.66,0,1,3,1,1,1,0,9.75004760171792,-8.52680730679809,28.0269025102339
3,204.31,0,1,3,0,2,0,0,0.17230109327553,-0.62632729674983,0.970929483300889
1,693.78,1,1,1,1,2,1,0,3.64881385585708,-5.06222501096179,12.359852722676
1,157.55,0,1,3,1,1,1,0,0.111902719490303,-0.224896124079784,0.44870156306039
4,56.26,0,1,3,0,1,0,0,-2.40656378892724,-15.1874168186813,10.3742892408269
1,108.65,0,1,3,0,1,0,0,-0.63009822142299,-2.13656803122595,0.876371588379969
10,29.99,0,1,3,0,2,0,0,-14.712370223588,-40.3602889720127,10.9355485248367
2,90.66,1,0,3,0,1,1,0,-1.16822982996959,-6.36465506667498,4.0281954067358
4,29.99,0,1,1,0,1,1,0,-10.7656433412354,-31.5756520570641,10.0443653745933
9,284.8,1,0,1,0,2,0,0,0.3948074377717,-2.49003467948366,3.27964955502706
4,340.78,0,1,1,1,1,1,0,0.957679036940866,-3.34140556397016,5.2567636378519
2,990.69,0,1,3,1,1,1,0,-0.850458917766781,-8.85229214481173,7.15137430927816
3,103.85,1,0,3,1,2,0,0,1.22077030359794,-2.75294119264769,5.19448179984357
10,29.99,1,0,3,1,1,0,0,18.8461306591392,-18.6095937777813,56.3018550960597
11,53.38,0,1,3,0,2,0,0,0.595599143606494,-0.76717091633965,1.95836920355264
1,613.9,1,1,3,1,1,0,0,0.325626449554182,-1.05491011022716,1.70616300933552
8,61.3,1,0,3,0,2,0,0,-0.00638270828518386,-1.08865927602811,1.07589385945774
10,190.89,0,1,3,1,2,1,0,0.175147959519703,-0.677480896228794,1.0277768152682
4,326.87,1,0,3,1,2,1,0,1.04118664548775,-0.627818365950476,2.71019165692599
6,162.72,1,0,1,0,2,1,0,-0.0759671688438187,-1.10363373015943,0.951699392471793
10,255.67,1,0,3,1,2,1,0,0.186710072595202,-0.769022352223763,1.14244249741417
1,1173.17,1,1,3,1,3,1,0,0.893850031829822,-0.659673259154677,2.44737332281432
1,303.82,1,0,1,0,2,1,0,0.568484014704394,-9.56821218410277,10.7051802135116
4,161.46,1,0,3,0,2,1,60.62,1.35668666317732,-0.629096581501037,3.34246990785567
5,672.95,1,1,1,1,1,0,0,-2.64287031065955,-7.30321658771648,2.01747596639738
3,867.91,1,1,1,1,1,0,0,0.578536078736771,-6.92349737702849,8.08056953450203
1,58.98,1,0,3,0,1,0,0,-5.95409779730048,-22.7894894493088,10.8812938547078
5,235.37,1,0,3,0,2,0,0,1.58920839096723,-1.11343757506904,4.2918543570035
1,283.69,1,1,3,0,1,0,0,1.66131400249424,-2.07451363958626,5.39714164457475
3,29.99,0,1,3,1,1,1,0,-0.0019108539642652,-0.145131617743972,0.141309909815441
8,224.85,0,1,3,0,1,1,0,0.00872331537436521,-2.49251640143608,2.50996303218481
4,29.99,1,0,1,1,2,0,0,0.496521638047229,-3.71679792243761,4.70984119853207
12,62.55,0,1,3,1,2,0,0,0.325437446223483,-0.838359228757666,1.48923412120463
1,89.59,0,1,3,1,2,0,0,-1.03595632642018,-5.13033000634922,3.05841735350885
11,29.99,1,0,3,1,1,1,0,1.23942530490837,-2.78044572836449,5.25929633818122
3,29.99,1,0,3,0,1,0,0,0.116556936548364,-0.557989328319962,0.79110320141669
1,74.38,1,0,3,0,2,0,0,1.83568598542012,0.317121497445482,3.35425047339477
9,357.85,0,1,3,0,1,0,0,0.193969128771916,-0.928711516132091,1.31664977367592
9,137.92,1,0,3,0,1,1,0,0.117279819966557,-0.990848630434441,1.22540827036756
1,172.9,0,1,3,0,2,0,0,2.71830428026647,-2.13409115589975,7.5706997164327
10,73.35,1,0,1,0,1,1,0,-0.0105307691613919,-1.00314525571946,0.982083717396673
10,29.99,1,0,3,0,1,0,0,0.630228994952227,-1.47647202763218,2.73693001753663
9,44.88,0,1,3,1,1,1,0,0.0187684261509826,-0.0743212807118017,0.111858133013767
6,245.24,1,0,3,1,1,0,0,0.444112992984377,-1.48278232635296,2.37100831232172
6,81.2,0,1,3,1,2,0,0,-6.05072307163602,-22.250606693171,10.149160549899
11,118.01,0,1,1,1,2,0,0,0.141201366198183,-0.695900720518412,0.978303452914779
12,29.99,0,1,3,1,2,1,0,-0.379799825291072,-1.50451462147062,0.744914970888473
3,94.13,0,1,1,0,1,0,0,6.91991294525283,-8.69988952624661,22.5397154167523
5,29.99,1,0,3,0,1,1,0,0.059363127178501,-0.138799228127329,0.25752548248433
4,505.76,1,0,3,1,3,0,0,-0.893717354559743,-3.91300870922256,2.12557400010308
8,53.43,0,1,1,1,1,1,0,0.304234942659006,-0.964968674149358,1.57343855946737
11,133.32,1,0,1,0,2,0,0,-0.424057372792192,-1.4394037691256,0.59128902354122
10,197.61,1,0,1,1,2,1,300.8,0.942608022115557,-4.1858196290047,6.07103567323581
3,301.88,1,0,3,0,2,1,0,-1.46717879094449,-3.9267889696283,0.992431387739324
6,29.99,0,1,1,0,1,0,0,-1.5565646450994,-3.63205823084143,0.518928940642621
11,258.45,1,0,3,1,2,1,0,0.239863767077998,-0.555706490082674,1.03543402423867
9,29.99,1,0,1,0,2,0,0,-0.319783997177911,-0.976416283852332,0.336848289496509
7,229.46,1,0,3,0,3,1,0,-0.22539046085704,-2.33664030668861,1.88585938497453
8,54.4,0,1,3,0,2,0,0,-0.268301696373507,-2.24723774538454,1.71063435263753
6,142.04,1,0,3,1,2,1,0,0.343258845037874,-0.710648071474958,1.39716576155071
5,681.43,1,1,3,1,1,1,0,-4.4081803644337,-16.8920242537185,8.07566352485112
1,50.73,1,0,3,1,2,1,0,3.46498354256316,-3.40180204325037,10.3317691283767
6,232.34,0,1,3,0,2,1,0,1.53563459430152,-2.49348366840558,5.56475285700862
5,324.53,1,0,3,0,1,0,0,1.46927676132851,-2.13866055759174,5.07721408024876
1,50.81,1,0,3,0,2,1,0,16.0560607533423,-3.15480306875114,35.2669245754358
2,308.34,0,1,3,0,3,1,0,-0.27144813711256,-4.46239836208021,3.91950208785509
9,103.69,0,1,3,0,2,0,0,0.0345879855860871,-0.0803201370182874,0.149496108190462
4,360.34,0,1,3,0,1,0,0,4.19327502763442,-8.14021080924406,16.5267608645129
1,199.4,0,1,1,0,1,0,0,-5.2014528623841,-11.9442852528963,1.54137952812812
10,453.87,0,1,3,1,3,0,0,0.388516417197254,-2.64590022502855,3.42293305942306
4,395.61,1,0,1,0,1,1,0,0.277309000223276,-1.25659727325861,1.81121527370516
9,82.46,0,1,3,0,2,1,0,0.275449100149263,-3.27388194686563,3.82478014716415
5,273.03,1,1,3,1,1,1,0,2.98236165312526,-2.27474993361756,8.23947323986808
9,275.91,0,1,3,0,1,1,0,2.44342850686968,-9.10130227301239,13.9881592867518
1,82.97,0,1,1,0,1,0,0,1.53651308062451,0.109946775522976,2.96307938572605
3,29.99,0,1,3,0,2,1,0,-0.0750598053159828,-0.408253274487091,0.258133663855125
6,29.99,1,0,1,1,1,0,0,0.604347389235084,-0.810324243532673,2.01901902200284
12,31.38,1,0,1,0,1,1,0,0.734235310781974,-3.13852285629046,4.60699347785441
2,258.63,1,0,3,1,3,0,0,0.940097750474156,-1.98969468141629,3.86989018236461
2,755.07,1,0,1,1,3,0,0,1.055523290373,-1.64579033580699,3.756836916553
6,303.11,1,1,1,0,1,0,0,-0.266410515345596,-4.93950493401432,4.40668390332313
9,258.26,1,0,3,0,3,0,0,0.128295482494438,-1.04594433931851,1.30253530430739
5,94.86,0,1,3,1,2,1,0,-0.0453663944694498,-1.24633292150064,1.15560013256174
8,29.99,0,1,3,1,2,0,0,-0.26000997945356,-3.04963269218771,2.52961273328059
9,29.99,0,1,1,0,1,0,0,0.0657266248344407,-0.868414429177456,0.999867678846338
9,328.3,0,1,3,0,2,0,0,0.112561298069178,-0.47345985127953,0.698582447417885
10,582.28,1,0,1,1,1,1,0,1.5172364051307,-3.16608292396561,6.20055573422701
1,44.98,1,0,3,1,2,1,0,-0.996126258367169,-4.67906186532995,2.68680934859562
1,29.99,0,1,1,1,1,0,0,1.87778276948568,-2.33618368971656,6.09174922868791
3,496.78,1,0,1,1,3,1,0,-0.651115879505879,-5.17146380795489,3.86923204894314
12,73.29,1,0,3,1,2,0,0,0.644617102706259,-1.2365564434758,2.52579064888832
12,178.4,0,1,1,0,1,1,0,0.864361615485375,-2.75900212646104,4.48772535743179
10,131.35,0,1,1,0,2,1,0,0.0412264267756203,-0.163307676536534,0.245760530087775
12,35.34,1,0,1,0,2,1,0,2.04844847786541,-5.59948475620676,9.69638171193758
3,944.71,1,1,3,1,2,1,0,3.28618754987964,-0.674406123163484,7.24678122292276
11,29.99,0,1,1,1,1,1,0,0.137262640266726,-0.0485243765881945,0.323049657121646
1,151.25,1,0,3,0,2,1,0,-3.47475336404073,-15.5804207912781,8.63091406319661
11,118.94,1,0,1,1,2,0,0,0.244895390187255,-3.75670477406566,4.24649555444017
7,68.15,1,0,3,1,1,1,0,12.2193017797576,-15.097472654666,39.5360762141811
10,258.17,0,1,3,0,1,1,0,1.65154901261921,-1.57106832186906,4.87416634710748
7,57.89,0,1,3,1,2,0,0,0.338277524966362,-0.738383893391543,1.41493894332427
10,241.58,1,0,3,1,1,1,0,1.4095291212247,-1.84682124082021,4.66587948326961
9,29.99,1,0,1,0,1,0,0,0.0505927824892002,-0.359187856376499,0.460373421354899
8,47.03,0,1,3,1,2,0,0,0.131522086769843,-0.578704426346192,0.841748599885878
10,125.14,0,1,3,1,1,0,0,0.0101716624953761,-0.104434104007792,0.124777428998544
4,191.28,1,0,3,1,1,1,0,0.237618740562962,-1.06518716789828,1.54042464902421
10,227.13,1,0,3,0,1,0,0,2.03800060196675,-1.63773758637261,5.7137387903061
11,197.88,0,1,3,1,1,0,0,0.526719736993203,-1.25870075350648,2.31214022749288
10,29.99,1,0,3,0,1,1,0,0.630228994952227,-1.47647202763218,2.73693001753663
4,89.36,1,0,1,1,2,0,0,1.41751386376766,-4.46460891033957,7.2996366378749
10,29.99,0,1,3,0,2,0,0,-14.712370223588,-40.3602889720127,10.9355485248367
5,204.65,0,1,3,0,1,0,0,0.199528686994062,-0.61192669843975,1.01098407242787
6,136.26,1,0,1,0,1,0,0,-4.98208228508588,-31.7191779047808,21.7550133346091
10,35.54,0,1,1,1,2,1,0,0.326597209437308,-1.35232966243696,2.00552408131158
5,1101.83,1,1,3,1,3,0,0,0.178869317845515,-1.58397578427906,1.9417144199701
3,529.51,0,1,3,1,2,0,0,0.831305171610064,-3.28493655894534,4.94754690216547
2,592.87,1,1,3,1,3,0,0,-0.136714909463839,-2.05046884372469,1.77703902479701
2,77.24,1,0,1,1,1,1,0,3.29941339711903,-0.942273356848753,7.54110015108681
1,524.73,0,1,1,1,3,1,0,0.640522584778215,-1.25495857105685,2.53600374061328
1,187.21,0,1,1,0,1,1,0,-2.48829116290514,-8.19749827814665,3.22091595233637
3,481.5,1,0,1,0,1,1,0,-0.0653735011830193,-1.17483401443593,1.04408701206989
4,149.54,0,1,3,1,1,0,0,0.966057617718817,-7.02493658549701,8.95705182093465
9,121.02,1,0,1,0,1,1,0,-4.02490919249996,-12.617759397436,4.56794101243609
6,396.24,1,0,3,0,1,1,0,-0.0870225491093976,-1.67816365471932,1.50411855650052
8,29.99,1,0,3,0,1,0,0,0.109247120802314,-0.709290360473076,0.927784602077705
3,114.25,1,0,3,1,1,0,0,-0.258116221560328,-1.4871461414028,0.970913698282147
4,1195.85,0,1,1,1,1,0,0,0.149443775851338,-1.67575811216566,1.97464566386834
8,294.2,1,0,1,0,2,0,0,0.486272399218344,-8.62286879502232,9.59541359345901
11,29.99,0,1,3,1,2,1,0,0.410869408154615,-0.625797046247858,1.44753586255709
3,375.47,1,1,3,0,2,1,0,5.38640779851226,-1.86383641230002,12.6366520093245
1,546.43,0,1,3,1,3,0,0,0.0929904137026945,-0.874085811418367,1.06006663882376
2,353.16,1,1,3,0,1,0,0,8.70474545480245,-21.1002414413655,38.5097323509704
4,206.22,0,1,3,0,1,0,0,0.0952895954998251,-0.423347890738716,0.613927081738366
1,88.2,1,0,3,1,1,1,0,-0.812829467572281,-3.52673770244366,1.90107876729909
4,33.25,0,1,3,1,2,1,0,0.12247098321929,-0.236119531771824,0.481061498210404
4,420.53,1,0,3,0,3,0,0,0.374452105803723,-1.50239269931805,2.2512969109255
2,756.84,1,1,3,1,3,1,0,0.0632960468853875,-1.85965850661375,1.98625060038452
1,463.55,0,1,3,0,3,1,0,-1.29199847916913,-3.71111991492936,1.12712295659111
1,29.99,0,1,3,1,2,0,0,-0.0507454087968494,-0.583039002481312,0.481548184887614
2,315.86,0,1,3,0,3,0,0,-0.274324143197858,-3.86001308687537,3.31136480047965
5,603.93,1,1,3,1,1,0,0,-1.15202652814631,-4.58823373459157,2.28418067829895
2,211.25,1,0,3,0,2,1,0,1.32279499338131,-0.946858662347046,3.59244864910967
10,33.15,0,1,1,0,2,0,0,-0.00906158708196215,-1.24229677224891,1.22417359808498
1,194.86,0,1,1,0,2,1,0,-4.22420339334516,-9.06417474572115,0.615767959030832
4,39.89,0,1,1,1,1,0,0,-0.47205827865793,-2.06992199555017,1.12580543823431
2,110.01,1,0,3,0,1,1,0,-0.395643628592001,-1.97397452812708,1.18268727094307
1,435.04,1,0,1,0,2,1,0,-0.323861451661181,-1.61111178147278,0.963388878150416
9,154.94,0,1,3,0,2,0,0,0.00426539146941696,-0.101751444356247,0.110282227295081
4,451.34,0,1,3,1,3,1,0,1.49993975613889,-4.224906918577,7.22478643085478
10,474.39,1,0,1,1,1,0,0,1.87299269985684,-9.23038451552006,12.9763699152337
9,148.56,0,1,1,0,2,1,0,0.41872821327393,-0.95272144515959,1.79017787170745
1,501.86,1,1,1,1,2,0,0,-0.633950578104578,-4.78022027702139,3.51231912081223
1,245.7,1,1,1,0,1,1,0,5.6730202502959,0.0559370197597309,11.2901034808321
3,221.4,1,0,1,1,1,0,0,0.355800853863067,-2.16617206347421,2.87777377120034
1,227.23,1,0,1,0,1,1,0,4.3761216594407,-0.987368700899625,9.73961201978102
1,352.4,1,0,3,1,2,0,0,3.41205216101827,-2.0775381057258,8.90164242776234
4,38.08,1,0,1,1,1,0,0,0.575177571926622,-1.59403925829204,2.74439440214529
1,29.99,1,0,3,1,2,1,0,0.0160493045751367,-0.176008212742226,0.2081068218925
10,29.99,1,0,1,0,2,0,0,-1.98696255119134,-6.25567373073711,2.28174862835443
4,390.73,1,0,3,0,1,1,0,1.48335968588859,0.0150541612730866,2.95166521050409
3,89.24,1,0,3,0,1,1,0,-0.571054429632608,-4.19478205546642,3.0526731962012
4,29.99,1,0,3,1,2,1,0,0.0121118562492662,-0.127606398779198,0.15183011127773
4,29.99,1,0,3,1,2,0,0,0.0121118562492662,-0.127606398779198,0.15183011127773
5,297.59,0,1,3,0,2,1,0,0.487574416255616,-1.46555489500527,2.4407037275165
12,40.4,0,1,3,0,2,1,0,11.5241716498182,-21.4790510076025,44.5273943072389
9,29.99,1,0,3,1,1,1,0,0.94811502119234,-0.576872181570596,2.47310222395528
2,344.38,1,1,3,0,2,1,0,6.59976578194772,-2.18426957782159,15.383801141717
4,124.94,0,1,1,0,2,1,0,0.619943689116556,-1.40729335067823,2.64718072891134
6,29.99,1,0,1,0,1,0,0,-0.0995723015789342,-0.810892375750115,0.611747772592247
1,29.99,1,0,3,1,1,0,0,0.521358071156514,-0.708220865576318,1.75093700788935
11,215.75,0,1,1,0,2,0,0,0.00916973704485201,-5.00204012033998,5.02037959442968
4,120.47,1,0,3,0,1,0,0,-0.330514701470667,-1.75877180163036,1.09774239868903
8,334.77,0,1,3,0,3,1,0,0.229758741007437,-0.424248831805658,0.883766313820533
7,82.81,1,0,3,1,1,0,0,1.33656093827726,-2.29179977315049,4.96492164970501
10,67.4,1,0,3,0,2,1,0,0.0811079492114417,-3.46815079602428,3.63036669444716
9,242.62,1,0,3,0,1,0,0,2.02592382134688,-2.67441522008257,6.72626286277633
8,29.99,1,0,3,0,2,0,0,-1.02098531836592,-4.68536899290263,2.64339835617078
1,418.87,1,0,1,1,3,1,0,-0.0142528610371634,-1.18304963851219,1.15454391643786
4,464.45,0,1,3,0,2,0,36.18,0.1356825681103,-4.72739550918124,4.99876064540184
2,113.43,0,1,3,0,1,0,0,-3.35544226184736,-9.32403491850506,2.61315039481034
2,41.53,0,1,3,1,2,1,0,-0.507225549692597,-1.82820674735502,0.813755647969826
10,121.43,1,0,3,0,1,1,0,-1.06153924661296,-5.75742787613286,3.63434938290695
2,29.99,1,0,3,0,1,0,0,-1.31249330696536,-4.68174988496105,2.05676327103033
6,59.38,0,1,3,1,2,0,0,0.5698019742066,-2.17138100285905,3.31098495127225
2,389.51,1,0,3,1,1,0,0,3.42398928252772,0.216538734659538,6.6314398303959
2,1006.43,0,1,3,1,3,1,0,3.79234913423482,-3.45820712152122,11.0429053899909
5,48.84,0,1,1,1,2,1,0,0.304280579091943,-0.423378995523108,1.03194015370699
10,44.73,0,1,3,1,1,0,0,0.0683715904453621,-0.191660647214162,0.328403828104886
11,29.99,1,0,3,0,2,1,0,-1.87563586840475,-7.01973843490234,3.26846669809285
6,44.32,0,1,3,0,2,0,97.92,0.00969872646612063,-0.286382792360889,0.30578024529313
7,125.78,1,0,3,1,2,1,0,0.0559551825655938,-1.04893265955572,1.1608430246869
9,89.44,1,0,3,1,2,1,0,-0.389189493002133,-1.8840220781291,1.10564309212484
2,1039.48,0,1,3,1,1,0,0,-2.23442820573965,-9.13181367746466,4.66295726598536
9,312.11,1,0,1,0,1,1,0,0.310197040136436,-0.615822180598781,1.23621626087165
11,334.56,1,0,3,0,2,0,0,0.60382852214277,-0.793108568961183,2.00076561324672
7,49.93,1,0,1,0,1,1,0,0.479826002188368,-0.486875054739202,1.44652705911594
6,73.55,0,1,1,1,1,0,0,0.0250127294397729,-0.197269012863066,0.247294471742612
1,672.48,0,1,1,1,1,0,0,0.172427728534437,-0.622683905701287,0.967539362770162
3,181.8,0,1,3,1,2,1,0,-2.03604052106995,-5.15636770939585,1.08428666725595
1,169.98,0,1,3,0,1,0,0,0.132131451030321,-0.164564530761079,0.42882743282172
2,116.48,0,1,3,1,1,1,0,-2.14462108920707,-7.03837101055322,2.74912883213907
4,820.64,0,1,1,1,2,1,0,0.500012731248845,-0.941157966892924,1.94118342939061
2,39.11,0,1,3,1,1,0,0,-0.0676013022982018,-0.671178011138059,0.535975406541656
3,62.08,0,1,1,1,2,1,0,0.293571906781747,-0.608281423825983,1.19542523738948
10,238.63,0,1,3,1,2,0,0,0.487030463428878,-0.890985963021992,1.86504688987975
2,645.93,1,1,3,1,2,0,0,0.13695742503394,-0.431755899800276,0.705670749868156
9,129.98,1,0,3,0,1,1,0,0.0167842602560601,-0.984871928020719,1.01844044853284
6,108.09,1,0,3,1,2,0,0,1.80809157357194,-0.488805657148727,4.10498880429262
9,174.88,1,0,1,1,2,0,0,-1.38719441864632,-4.92980237529085,2.15541353799822
5,152.58,0,1,3,1,1,0,0,0.383559340501482,-0.729683471273258,1.49680215227622
10,99.94,1,0,1,1,2,1,0,2.00943024264377,-2.79574564782559,6.81460613311312
6,146.57,1,0,3,0,2,1,0,1.48313194690211,-3.01151059451995,5.97777448832417
10,771.54,0,1,3,1,2,0,0,3.29069406643024,-5.61466189211215,12.1960500249726
10,55.37,0,1,3,1,1,1,0,0.147128003378227,-0.322060628350483,0.616316635106937
3,61.54,0,1,3,0,2,1,0,0.258182965044216,-2.22362293199757,2.739988862086
2,450.34,1,0,1,0,3,1,0,-0.303869874185633,-2.36882836431046,1.76108861593919
1,97.58,0,1,3,1,1,1,0,-0.646390440617294,-2.15971899756977,0.866938116335184
10,29.99,1,0,3,1,2,1,0,1.86401841891195,-0.912558795361131,4.64059563318502
5,190.84,0,1,1,0,1,0,0,3.7469950496615,-4.83030165106425,12.3242917503872
3,322.29,1,0,3,0,2,0,0,-0.375221516911418,-3.43196269689699,2.68151966307416
3,115.45,1,0,1,1,1,0,0,0.254324050268827,-1.87023439420319,2.37888249474084
10,103.33,1,0,3,1,1,0,0,-0.00396643738832992,-0.563550815981598,0.555617941204938
2,29.99,1,0,3,1,1,1,0,1.53341569154983,-0.917133923919052,3.98396530701871
5,860.01,1,1,3,1,1,0,0,-0.435358440813481,-5.97358165634677,5.10286477471981
6,134.61,1,0,1,0,1,0,0,-6.35963644280275,-31.2385480370918,18.5192751514863
4,776,1,0,1,1,1,0,0,0.439638698799558,-3.18298577453914,4.06226317213825
8,950.34,1,0,1,1,1,1,0,-0.361025535191363,-1.91573306625215,1.19368199586943
10,76.63,0,1,3,1,2,0,0,0.0937547518235478,-0.893321209505441,1.08083071315254
1,69.76,0,1,3,1,1,1,0,1.05167467257106,-1.10087042019287,3.20421976533498
2,329.8,1,0,1,0,1,1,0,-2.24480146383297,-10.6135660406089,6.12396311294297
12,63.73,0,1,1,0,1,1,0,0.457405632651375,-2.11552599118447,3.03033725648722
12,49.55,0,1,1,0,2,0,0,1.51475276893811,-3.21078443155425,6.24028996943048
3,110.5,1,0,3,0,2,0,0,0.326050330963138,-1.20474086082383,1.85684152275011
6,29.99,1,0,1,0,1,0,0,-0.0995723015789342,-0.810892375750115,0.611747772592247
12,164.02,1,0,3,1,1,1,0,0.0438473653478714,-0.269869645934705,0.357564376630448
9,1011.48,0,1,3,1,3,0,0,1.70707017758687,-1.49006150936012,4.90420186453387
2,468.06,0,1,3,0,3,0,0,-1.35861154206876,-9.20851079763065,6.49128771349313
2,350.25,1,1,3,0,1,0,0,9.34998840624166,-22.1682654624396,40.8682422749229
1,29.99,1,0,3,1,1,1,0,0.521358071156514,-0.708220865576318,1.75093700788935
3,580.04,1,1,1,1,3,1,0,-0.509136495579481,-2.11527776617517,1.09700477501621
5,1245.74,1,0,1,1,1,0,0,-0.442877394771684,-2.12515261048024,1.23939782093687
10,400.65,0,1,3,0,3,1,0,-0.00301021527064373,-0.293741522436201,0.287721091894914
6,152.28,1,0,3,0,2,1,0,0.394659071644579,-3.21539829995221,4.00471644324136
1,240.56,1,1,3,1,3,0,0,1.91080271645625,-1.27196184132514,5.09356727423763
1,176.08,0,1,3,1,2,0,0,0.603986126105352,-0.839580168711686,2.04755242092239
9,29.99,0,1,3,0,2,0,0,-1.19958574198515,-6.81570982800705,4.41653834403676
9,748.33,1,0,3,1,2,0,0,0.529745041574056,-4.18390571618635,5.24339579933446
10,145.74,1,0,1,1,1,1,0,-0.475365045431538,-1.62669208900755,0.675961998144473
6,232.23,1,0,1,1,2,1,0,0.628589442531969,-2.12048145306978,3.37766033813372
1,357.71,1,1,3,0,2,0,0,11.4428271270039,-3.04627052881302,25.9319247828208
1,122.34,1,0,3,0,2,1,0,-0.571740365294612,-4.0443868823592,2.90090615176998
4,242.21,0,1,1,0,1,0,0,0.742496073170318,-2.36688462574223,3.85187677208286
1,125.6,0,1,3,1,2,1,0,-0.115602620438416,-2.93987129644109,2.70866605556426
8,415.64,1,1,1,0,2,1,0,0.551081022104067,-3.89125677505662,4.99341881926476
5,141.31,0,1,1,0,1,0,0,0.476916674975737,-1.56415528423122,2.5179886341827
2,257.31,1,0,3,1,2,0,0,2.44908642773113,-5.91232533031557,10.8104981857778
1,364.8,0,1,3,0,1,1,0,18.8325703273005,-65.9551185315773,103.620259186178
12,29.99,0,1,3,1,1,0,0,-0.0625554929834885,-0.488763438857666,0.363652452890689
6,200.28,0,1,3,0,1,0,0,1.32806196560322,-1.72280057377278,4.37892450497921
2,98.71,1,0,3,1,1,0,0,2.78390631930169,-4.02889675152092,9.59670939012429
3,281.93,1,0,1,0,3,1,0,-1.73657639401466,-9.92359340580659,6.45044061777727
7,129.31,1,0,3,0,1,0,0,1.05268777796723,-2.56098248836112,4.66635804429558
8,29.99,1,0,3,1,1,0,0,2.29367200033146,-0.945929029813382,5.5332730304763
9,284.04,1,1,1,1,3,0,0,0.636614218791984,-28.4019509544972,29.6751793920812
2,353.69,1,0,1,0,1,0,0,0.541140538575927,-8.43611293155459,9.51839400870644
6,73.59,1,0,1,0,1,1,0,0.244321260163983,-1.94223354486266,2.43087606519063
8,839.79,1,1,3,1,3,0,0,1.08567244090665,-0.406498418923396,2.5778433007367
2,551.28,1,0,3,1,3,0,0,0.0574620241597324,-0.38244705902782,0.497371107347285
10,29.99,0,1,3,1,1,0,0,0.10824147527723,-0.598671198456758,0.815154149011219
10,29.99,0,1,3,0,2,0,0,-14.712370223588,-40.3602889720127,10.9355485248367
3,269.19,1,0,1,0,3,0,0,-1.96128847977565,-6.61280679392969,2.69022983437839
